Id_people,Predicted Bin,Real Bin,Modality,Exposures
8,3,3,Auditory,E1
8,5,3,Auditory,E1
8,1,1,Auditory,E1
8,3,3,Auditory,E1
8,4,3,Auditory,E1
8,5,2,Auditory,E1
8,6,2,Auditory,E1
8,6,6,Auditory,E1
8,5,6,Auditory,E1
8,2,6,Auditory,E1
8,2,6,Auditory,E1
8,4,5,Auditory,E1
8,5,5,Auditory,E1
8,2,4,Auditory,E1
8,4,6,Auditory,E1
8,2,5,Auditory,E1
8,3,2,Auditory,E1
8,2,2,Auditory,E1
8,2,6,Auditory,E1
8,3,1,Auditory,E1
8,1,1,Auditory,E1
8,5,4,Auditory,E1
8,6,4,Auditory,E1
8,2,6,Auditory,E1
8,5,2,Auditory,E1
8,3,2,Auditory,E1
8,3,3,Auditory,E1
8,4,1,Auditory,E1
8,5,6,Auditory,E1
8,3,1,Auditory,E1
8,5,6,Auditory,E1
8,6,3,Auditory,E1
8,2,2,Auditory,E1
8,6,4,Auditory,E1
8,3,3,Auditory,E1
8,6,2,Auditory,E1
8,5,6,Auditory,E1
8,6,3,Auditory,E1
8,6,5,Auditory,E1
8,5,3,Auditory,E1
8,3,4,Auditory,E1
8,6,5,Auditory,E1
8,6,5,Auditory,E1
8,2,4,Auditory,E1
8,1,2,Auditory,E1
8,6,2,Auditory,E1
8,2,6,Auditory,E1
8,4,5,Auditory,E1
9,6,3,Auditory,E1
9,6,1,Auditory,E1
9,5,5,Auditory,E1
9,4,5,Auditory,E1
9,4,6,Auditory,E1
9,5,4,Auditory,E1
9,6,6,Auditory,E1
9,3,5,Auditory,E1
9,4,6,Auditory,E1
9,2,4,Auditory,E1
9,2,2,Auditory,E1
9,2,4,Auditory,E1
9,1,2,Auditory,E1
9,6,5,Auditory,E1
9,1,5,Auditory,E1
9,2,2,Auditory,E1
9,4,2,Auditory,E1
9,2,3,Auditory,E1
9,2,4,Auditory,E1
9,5,5,Auditory,E1
9,2,5,Auditory,E1
9,4,4,Auditory,E1
9,5,2,Auditory,E1
9,2,1,Auditory,E1
9,6,2,Auditory,E1
9,4,4,Auditory,E1
9,1,1,Auditory,E1
9,6,4,Auditory,E1
9,6,6,Auditory,E1
9,4,3,Auditory,E1
9,6,5,Auditory,E1
9,5,6,Auditory,E1
9,2,2,Auditory,E1
9,2,5,Auditory,E1
9,6,5,Auditory,E1
9,1,3,Auditory,E1
9,1,2,Auditory,E1
9,4,3,Auditory,E1
9,6,4,Auditory,E1
9,5,6,Auditory,E1
9,2,4,Auditory,E1
9,2,4,Auditory,E1
9,1,1,Auditory,E1
9,6,1,Auditory,E1
9,6,5,Auditory,E1
9,3,4,Auditory,E1
9,2,4,Auditory,E1
9,4,2,Auditory,E1
9,4,6,Auditory,E1
9,4,1,Auditory,E1
9,6,4,Auditory,E1
9,5,6,Auditory,E1
9,5,6,Auditory,E1
9,5,3,Auditory,E1
9,6,5,Auditory,E1
9,6,6,Auditory,E1
9,6,4,Auditory,E1
9,4,2,Auditory,E1
9,5,4,Auditory,E1
9,6,6,Auditory,E1
9,2,5,Auditory,E1
9,5,4,Auditory,E1
9,6,5,Auditory,E1
9,6,1,Auditory,E1
9,5,2,Auditory,E1
9,5,4,Auditory,E1
9,4,5,Auditory,E1
9,4,2,Auditory,E1
9,6,6,Auditory,E1
9,2,3,Auditory,E1
9,1,4,Auditory,E1
9,1,1,Auditory,E1
9,2,4,Auditory,E1
9,4,2,Auditory,E1
9,2,4,Auditory,E1
9,1,1,Auditory,E1
9,2,1,Auditory,E1
9,5,2,Auditory,E1
9,1,6,Auditory,E1
9,6,6,Auditory,E1
9,2,2,Auditory,E1
9,2,1,Auditory,E1
9,6,6,Auditory,E1
9,6,5,Auditory,E1
9,1,1,Auditory,E1
9,2,2,Auditory,E1
9,6,5,Auditory,E1
9,2,2,Auditory,E1
9,2,1,Auditory,E1
9,1,2,Auditory,E1
9,6,5,Auditory,E1
9,4,3,Auditory,E1
9,6,4,Auditory,E1
9,6,5,Auditory,E1
9,5,1,Auditory,E1
9,1,1,Auditory,E1
9,5,2,Auditory,E1
9,1,1,Auditory,E1
9,5,3,Auditory,E1
9,5,2,Auditory,E1
9,6,2,Auditory,E1
9,1,2,Auditory,E1
9,4,1,Auditory,E1
9,6,6,Auditory,E1
9,3,1,Auditory,E1
9,3,3,Auditory,E1
9,1,5,Auditory,E1
9,4,5,Auditory,E1
9,2,1,Auditory,E1
9,5,6,Auditory,E1
9,4,4,Auditory,E1
9,2,1,Auditory,E1
9,5,5,Auditory,E1
9,6,4,Auditory,E1
9,6,4,Auditory,E1
9,1,1,Auditory,E1
9,6,6,Auditory,E1
9,3,3,Auditory,E1
9,4,6,Auditory,E1
9,2,1,Auditory,E1
10,6,6,Auditory,E1
10,5,3,Auditory,E1
10,6,4,Auditory,E1
10,3,5,Auditory,E1
10,5,6,Auditory,E1
10,3,4,Auditory,E1
10,3,2,Auditory,E1
10,3,3,Auditory,E1
10,4,6,Auditory,E1
10,4,5,Auditory,E1
10,4,4,Auditory,E1
10,1,3,Auditory,E1
10,6,4,Auditory,E1
10,3,1,Auditory,E1
10,4,4,Auditory,E1
10,4,2,Auditory,E1
10,4,3,Auditory,E1
10,3,5,Auditory,E1
10,4,6,Auditory,E1
10,2,3,Auditory,E1
10,5,6,Auditory,E1
10,4,6,Auditory,E1
10,5,5,Auditory,E1
10,5,1,Auditory,E1
10,6,4,Auditory,E1
10,4,5,Auditory,E1
10,3,4,Auditory,E1
10,4,4,Auditory,E1
10,3,3,Auditory,E1
10,4,4,Auditory,E1
10,6,3,Auditory,E1
10,5,3,Auditory,E1
10,3,1,Auditory,E1
10,6,6,Auditory,E1
10,5,6,Auditory,E1
10,1,1,Auditory,E1
10,3,1,Auditory,E1
10,6,1,Auditory,E1
10,4,4,Auditory,E1
10,6,5,Auditory,E1
10,3,3,Auditory,E1
10,4,2,Auditory,E1
10,2,3,Auditory,E1
10,3,3,Auditory,E1
10,5,3,Auditory,E1
10,3,1,Auditory,E1
10,4,6,Auditory,E1
10,3,1,Auditory,E1
10,5,6,Auditory,E1
10,4,2,Auditory,E1
10,5,2,Auditory,E1
10,3,3,Auditory,E1
10,5,5,Auditory,E1
10,6,5,Auditory,E1
10,3,3,Auditory,E1
10,5,6,Auditory,E1
10,6,3,Auditory,E1
10,1,3,Auditory,E1
10,3,5,Auditory,E1
10,3,4,Auditory,E1
10,1,2,Auditory,E1
10,6,4,Auditory,E1
10,6,5,Auditory,E1
10,6,1,Auditory,E1
10,5,1,Auditory,E1
10,5,6,Auditory,E1
10,4,6,Auditory,E1
10,1,6,Auditory,E1
10,3,3,Auditory,E1
10,1,4,Auditory,E1
10,4,3,Auditory,E1
10,4,3,Auditory,E1
10,1,3,Auditory,E1
10,3,5,Auditory,E1
10,1,1,Auditory,E1
10,4,4,Auditory,E1
10,3,4,Auditory,E1
10,3,4,Auditory,E1
10,3,3,Auditory,E1
10,3,6,Auditory,E1
10,6,5,Auditory,E1
10,3,1,Auditory,E1
10,3,1,Auditory,E1
10,5,4,Auditory,E1
10,3,1,Auditory,E1
10,3,2,Auditory,E1
10,3,2,Auditory,E1
10,6,6,Auditory,E1
10,1,3,Auditory,E1
10,1,6,Auditory,E1
10,3,3,Auditory,E1
10,4,6,Auditory,E1
10,4,5,Auditory,E1
10,1,1,Auditory,E1
10,3,4,Auditory,E1
10,6,4,Auditory,E1
10,6,4,Auditory,E1
10,4,6,Auditory,E1
10,5,6,Auditory,E1
10,3,2,Auditory,E1
10,1,4,Auditory,E1
10,5,3,Auditory,E1
10,4,3,Auditory,E1
10,6,4,Auditory,E1
10,5,5,Auditory,E1
10,4,4,Auditory,E1
10,3,6,Auditory,E1
10,1,5,Auditory,E1
10,4,3,Auditory,E1
10,5,4,Auditory,E1
10,6,6,Auditory,E1
10,3,3,Auditory,E1
10,3,5,Auditory,E1
10,1,2,Auditory,E1
10,3,1,Auditory,E1
10,1,1,Auditory,E1
10,3,5,Auditory,E1
10,6,6,Auditory,E1
10,4,2,Auditory,E1
11,6,5,Auditory,E1
11,4,2,Auditory,E1
11,6,3,Auditory,E1
11,3,6,Auditory,E1
11,3,3,Auditory,E1
11,6,6,Auditory,E1
11,3,2,Auditory,E1
11,6,3,Auditory,E1
11,5,1,Auditory,E1
11,5,6,Auditory,E1
11,1,3,Auditory,E1
11,3,6,Auditory,E1
11,5,6,Auditory,E1
11,4,3,Auditory,E1
11,5,5,Auditory,E1
11,5,2,Auditory,E1
11,6,4,Auditory,E1
11,6,2,Auditory,E1
11,2,2,Auditory,E1
11,6,4,Auditory,E1
11,3,6,Auditory,E1
11,4,1,Auditory,E1
11,5,6,Auditory,E1
11,6,6,Auditory,E1
11,5,1,Auditory,E1
11,2,1,Auditory,E1
11,5,6,Auditory,E1
11,6,5,Auditory,E1
11,5,5,Auditory,E1
11,1,5,Auditory,E1
11,5,5,Auditory,E1
11,4,6,Auditory,E1
11,4,6,Auditory,E1
11,1,3,Auditory,E1
11,6,3,Auditory,E1
11,6,1,Auditory,E1
11,3,3,Auditory,E1
11,2,2,Auditory,E1
11,4,2,Auditory,E1
11,6,4,Auditory,E1
11,6,6,Auditory,E1
11,4,6,Auditory,E1
11,5,6,Auditory,E1
11,3,2,Auditory,E1
11,3,6,Auditory,E1
11,4,5,Auditory,E1
11,3,6,Auditory,E1
11,1,2,Auditory,E1
11,6,5,Auditory,E1
11,5,3,Auditory,E1
11,4,6,Auditory,E1
11,5,1,Auditory,E1
11,6,2,Auditory,E1
11,1,4,Auditory,E1
11,5,6,Auditory,E1
11,5,2,Auditory,E1
11,3,1,Auditory,E1
11,6,6,Auditory,E1
11,6,3,Auditory,E1
11,3,4,Auditory,E1
11,1,1,Auditory,E1
11,6,4,Auditory,E1
11,4,5,Auditory,E1
11,1,3,Auditory,E1
11,3,4,Auditory,E1
11,6,5,Auditory,E1
11,4,6,Auditory,E1
11,2,2,Auditory,E1
11,2,3,Auditory,E1
11,6,3,Auditory,E1
11,6,1,Auditory,E1
11,6,5,Auditory,E1
11,2,2,Auditory,E1
11,6,5,Auditory,E1
11,4,2,Auditory,E1
11,1,3,Auditory,E1
11,6,1,Auditory,E1
11,6,4,Auditory,E1
11,6,1,Auditory,E1
11,4,5,Auditory,E1
11,6,6,Auditory,E1
11,6,6,Auditory,E1
11,3,4,Auditory,E1
11,6,4,Auditory,E1
11,4,2,Auditory,E1
11,4,5,Auditory,E1
11,1,4,Auditory,E1
11,5,4,Auditory,E1
11,4,5,Auditory,E1
11,5,4,Auditory,E1
11,6,6,Auditory,E1
11,2,1,Auditory,E1
11,2,2,Auditory,E1
11,1,1,Auditory,E1
11,6,4,Auditory,E1
11,5,4,Auditory,E1
11,5,5,Auditory,E1
11,6,3,Auditory,E1
11,4,6,Auditory,E1
11,4,6,Auditory,E1
11,3,1,Auditory,E1
11,6,6,Auditory,E1
11,5,4,Auditory,E1
11,3,2,Auditory,E1
11,6,2,Auditory,E1
11,5,5,Auditory,E1
11,3,6,Auditory,E1
11,6,5,Auditory,E1
11,3,1,Auditory,E1
11,6,3,Auditory,E1
11,6,6,Auditory,E1
12,4,4,Auditory,E1
12,3,3,Auditory,E1
12,6,6,Auditory,E1
12,6,5,Auditory,E1
12,6,3,Auditory,E1
12,6,1,Auditory,E1
12,1,1,Auditory,E1
12,4,2,Auditory,E1
12,4,3,Auditory,E1
12,3,2,Auditory,E1
12,6,6,Auditory,E1
12,4,6,Auditory,E1
12,4,2,Auditory,E1
12,3,4,Auditory,E1
12,4,5,Auditory,E1
12,2,2,Auditory,E1
12,6,6,Auditory,E1
12,6,5,Auditory,E1
12,1,3,Auditory,E1
12,5,5,Auditory,E1
12,3,6,Auditory,E1
12,6,4,Auditory,E1
12,4,4,Auditory,E1
12,3,3,Auditory,E1
12,5,5,Auditory,E1
12,6,6,Auditory,E1
12,6,3,Auditory,E1
12,4,4,Auditory,E1
12,6,1,Auditory,E1
12,4,2,Auditory,E1
12,6,6,Auditory,E1
12,6,6,Auditory,E1
12,3,3,Auditory,E1
12,1,2,Auditory,E1
12,2,5,Auditory,E1
12,2,3,Auditory,E1
12,3,2,Auditory,E1
12,4,4,Auditory,E1
12,4,2,Auditory,E1
12,4,6,Auditory,E1
12,2,3,Auditory,E1
12,4,3,Auditory,E1
12,2,1,Auditory,E1
12,5,2,Auditory,E1
12,4,1,Auditory,E1
12,2,2,Auditory,E1
12,4,4,Auditory,E1
12,3,6,Auditory,E1
12,5,5,Auditory,E1
12,5,6,Auditory,E1
12,6,3,Auditory,E1
12,6,5,Auditory,E1
12,3,6,Auditory,E1
12,6,4,Auditory,E1
12,4,5,Auditory,E1
12,3,6,Auditory,E1
12,6,5,Auditory,E1
12,3,5,Auditory,E1
12,5,5,Auditory,E1
12,6,1,Auditory,E1
12,6,6,Auditory,E1
12,6,6,Auditory,E1
12,6,3,Auditory,E1
12,5,4,Auditory,E1
12,4,2,Auditory,E1
12,3,3,Auditory,E1
12,1,6,Auditory,E1
12,5,5,Auditory,E1
12,6,1,Auditory,E1
12,6,6,Auditory,E1
12,6,6,Auditory,E1
12,4,1,Auditory,E1
12,6,3,Auditory,E1
12,3,6,Auditory,E1
12,2,4,Auditory,E1
12,1,1,Auditory,E1
12,6,6,Auditory,E1
12,6,5,Auditory,E1
12,6,1,Auditory,E1
12,6,5,Auditory,E1
12,6,5,Auditory,E1
12,6,4,Auditory,E1
12,1,1,Auditory,E1
12,5,5,Auditory,E1
12,1,1,Auditory,E1
12,1,2,Auditory,E1
12,3,6,Auditory,E1
12,4,6,Auditory,E1
12,2,3,Auditory,E1
12,4,4,Auditory,E1
12,4,6,Auditory,E1
12,6,2,Auditory,E1
12,1,1,Auditory,E1
12,6,1,Auditory,E1
12,1,1,Auditory,E1
12,4,4,Auditory,E1
12,1,1,Auditory,E1
12,6,5,Auditory,E1
12,4,3,Auditory,E1
12,2,4,Auditory,E1
12,2,2,Auditory,E1
12,6,4,Auditory,E1
12,2,2,Auditory,E1
12,3,5,Auditory,E1
12,6,5,Auditory,E1
12,6,6,Auditory,E1
12,6,6,Auditory,E1
12,6,2,Auditory,E1
12,4,1,Auditory,E1
12,5,5,Auditory,E1
12,6,4,Auditory,E1
12,6,5,Auditory,E1
12,6,5,Auditory,E1
12,6,4,Auditory,E1
12,1,1,Auditory,E1
12,4,3,Auditory,E1
12,6,2,Auditory,E1
13,6,6,Auditory,E1
13,6,6,Auditory,E1
13,2,5,Auditory,E1
13,6,3,Auditory,E1
13,5,4,Auditory,E1
13,1,3,Auditory,E1
13,6,5,Auditory,E1
13,1,6,Auditory,E1
13,3,6,Auditory,E1
13,5,6,Auditory,E1
13,3,5,Auditory,E1
13,2,6,Auditory,E1
13,3,1,Auditory,E1
13,2,4,Auditory,E1
13,2,5,Auditory,E1
13,6,1,Auditory,E1
13,4,2,Auditory,E1
13,4,3,Auditory,E1
13,5,3,Auditory,E1
13,5,2,Auditory,E1
13,3,1,Auditory,E1
13,6,5,Auditory,E1
13,2,5,Auditory,E1
13,6,5,Auditory,E1
13,5,2,Auditory,E1
13,1,1,Auditory,E1
13,2,2,Auditory,E1
13,6,6,Auditory,E1
13,5,1,Auditory,E1
13,3,4,Auditory,E1
13,3,3,Auditory,E1
13,3,5,Auditory,E1
13,3,6,Auditory,E1
13,3,6,Auditory,E1
13,3,2,Auditory,E1
13,3,3,Auditory,E1
13,2,3,Auditory,E1
13,1,3,Auditory,E1
13,3,2,Auditory,E1
13,6,3,Auditory,E1
13,3,3,Auditory,E1
13,3,2,Auditory,E1
13,6,5,Auditory,E1
13,5,1,Auditory,E1
13,3,2,Auditory,E1
13,4,3,Auditory,E1
13,3,3,Auditory,E1
13,3,4,Auditory,E1
13,3,3,Auditory,E1
13,3,4,Auditory,E1
13,3,2,Auditory,E1
13,6,3,Auditory,E1
13,5,3,Auditory,E1
13,6,5,Auditory,E1
13,1,5,Auditory,E1
13,4,3,Auditory,E1
13,3,4,Auditory,E1
13,4,3,Auditory,E1
13,5,4,Auditory,E1
13,6,2,Auditory,E1
13,2,4,Auditory,E1
13,2,3,Auditory,E1
13,3,1,Auditory,E1
13,6,6,Auditory,E1
13,1,3,Auditory,E1
13,6,4,Auditory,E1
13,3,2,Auditory,E1
13,3,3,Auditory,E1
13,5,2,Auditory,E1
13,6,3,Auditory,E1
13,4,4,Auditory,E1
13,3,6,Auditory,E1
13,2,1,Auditory,E1
13,2,3,Auditory,E1
13,3,5,Auditory,E1
13,6,5,Auditory,E1
13,1,3,Auditory,E1
13,3,6,Auditory,E1
13,3,1,Auditory,E1
13,5,3,Auditory,E1
13,3,4,Auditory,E1
13,3,3,Auditory,E1
13,3,3,Auditory,E1
13,2,2,Auditory,E1
13,6,6,Auditory,E1
13,3,4,Auditory,E1
13,6,4,Auditory,E1
13,2,4,Auditory,E1
13,3,2,Auditory,E1
13,5,4,Auditory,E1
13,3,4,Auditory,E1
13,5,6,Auditory,E1
13,5,6,Auditory,E1
13,1,6,Auditory,E1
13,6,5,Auditory,E1
13,3,4,Auditory,E1
13,6,6,Auditory,E1
13,2,1,Auditory,E1
13,5,6,Auditory,E1
13,5,3,Auditory,E1
13,4,4,Auditory,E1
13,4,4,Auditory,E1
13,4,6,Auditory,E1
13,5,6,Auditory,E1
13,3,5,Auditory,E1
13,6,5,Auditory,E1
13,3,2,Auditory,E1
13,3,2,Auditory,E1
13,5,2,Auditory,E1
13,2,3,Auditory,E1
13,2,1,Auditory,E1
13,1,3,Auditory,E1
13,2,5,Auditory,E1
13,4,4,Auditory,E1
14,5,5,Auditory,E1
14,1,1,Auditory,E1
14,1,3,Auditory,E1
14,2,3,Auditory,E1
14,6,2,Auditory,E1
14,1,2,Auditory,E1
14,2,4,Auditory,E1
14,1,4,Auditory,E1
14,5,2,Auditory,E1
14,6,4,Auditory,E1
14,6,1,Auditory,E1
14,1,2,Auditory,E1
14,6,2,Auditory,E1
14,6,4,Auditory,E1
14,6,2,Auditory,E1
14,6,2,Auditory,E1
14,2,6,Auditory,E1
14,5,6,Auditory,E1
14,6,2,Auditory,E1
14,6,5,Auditory,E1
14,6,1,Auditory,E1
14,1,1,Auditory,E1
14,3,6,Auditory,E1
14,5,3,Auditory,E1
14,5,3,Auditory,E1
14,2,6,Auditory,E1
14,1,1,Auditory,E1
14,1,5,Auditory,E1
14,5,5,Auditory,E1
14,5,5,Auditory,E1
14,5,3,Auditory,E1
14,4,1,Auditory,E1
14,2,5,Auditory,E1
14,6,4,Auditory,E1
14,2,6,Auditory,E1
14,4,3,Auditory,E1
14,3,5,Auditory,E1
14,4,5,Auditory,E1
14,3,5,Auditory,E1
14,2,3,Auditory,E1
14,2,3,Auditory,E1
14,5,1,Auditory,E1
14,1,2,Auditory,E1
14,5,1,Auditory,E1
14,6,3,Auditory,E1
14,5,4,Auditory,E1
14,5,4,Auditory,E1
14,1,1,Auditory,E1
14,5,2,Auditory,E1
14,3,5,Auditory,E1
14,2,6,Auditory,E1
14,5,5,Auditory,E1
14,4,6,Auditory,E1
14,1,5,Auditory,E1
14,6,5,Auditory,E1
14,2,5,Auditory,E1
14,2,4,Auditory,E1
14,5,6,Auditory,E1
14,6,6,Auditory,E1
14,4,3,Auditory,E1
14,5,3,Auditory,E1
14,4,4,Auditory,E1
14,2,1,Auditory,E1
14,4,4,Auditory,E1
14,5,4,Auditory,E1
14,6,5,Auditory,E1
14,1,1,Auditory,E1
14,5,4,Auditory,E1
14,6,4,Auditory,E1
14,1,1,Auditory,E1
14,4,5,Auditory,E1
14,5,6,Auditory,E1
14,3,5,Auditory,E1
14,3,2,Auditory,E1
14,4,2,Auditory,E1
14,5,2,Auditory,E1
14,5,6,Auditory,E1
14,3,6,Auditory,E1
14,5,2,Auditory,E1
14,4,1,Auditory,E1
14,1,1,Auditory,E1
14,6,4,Auditory,E1
14,1,3,Auditory,E1
14,1,4,Auditory,E1
14,6,3,Auditory,E1
14,5,3,Auditory,E1
14,2,4,Auditory,E1
14,2,6,Auditory,E1
14,6,2,Auditory,E1
14,6,5,Auditory,E1
14,6,2,Auditory,E1
14,5,6,Auditory,E1
14,2,6,Auditory,E1
14,6,3,Auditory,E1
14,2,4,Auditory,E1
14,4,6,Auditory,E1
14,3,3,Auditory,E1
14,3,1,Auditory,E1
14,2,5,Auditory,E1
14,5,6,Auditory,E1
15,6,3,Auditory,E1
15,5,1,Auditory,E1
15,6,4,Auditory,E1
15,2,1,Auditory,E1
15,3,4,Auditory,E1
15,6,6,Auditory,E1
15,4,5,Auditory,E1
15,6,5,Auditory,E1
15,1,1,Auditory,E1
15,5,5,Auditory,E1
15,1,3,Auditory,E1
15,2,1,Auditory,E1
15,1,2,Auditory,E1
15,1,5,Auditory,E1
15,4,3,Auditory,E1
15,2,1,Auditory,E1
15,5,1,Auditory,E1
15,5,2,Auditory,E1
15,4,6,Auditory,E1
15,6,3,Auditory,E1
15,5,5,Auditory,E1
15,2,2,Auditory,E1
15,3,4,Auditory,E1
15,5,2,Auditory,E1
15,6,4,Auditory,E1
15,4,1,Auditory,E1
15,3,6,Auditory,E1
15,5,3,Auditory,E1
15,2,5,Auditory,E1
15,6,1,Auditory,E1
15,3,3,Auditory,E1
15,5,3,Auditory,E1
15,6,6,Auditory,E1
15,2,1,Auditory,E1
15,5,3,Auditory,E1
15,4,6,Auditory,E1
15,2,2,Auditory,E1
15,5,4,Auditory,E1
15,5,6,Auditory,E1
15,3,4,Auditory,E1
15,3,3,Auditory,E1
15,1,2,Auditory,E1
15,6,4,Auditory,E1
15,5,4,Auditory,E1
15,3,4,Auditory,E1
15,6,3,Auditory,E1
15,1,2,Auditory,E1
15,6,4,Auditory,E1
15,3,4,Auditory,E1
15,6,2,Auditory,E1
15,2,2,Auditory,E1
15,6,5,Auditory,E1
15,3,4,Auditory,E1
15,5,5,Auditory,E1
15,2,1,Auditory,E1
15,5,6,Auditory,E1
15,3,4,Auditory,E1
15,4,5,Auditory,E1
15,6,4,Auditory,E1
15,2,3,Auditory,E1
15,2,5,Auditory,E1
15,2,1,Auditory,E1
15,5,6,Auditory,E1
15,1,2,Auditory,E1
15,2,3,Auditory,E1
15,2,2,Auditory,E1
15,5,6,Auditory,E1
15,5,6,Auditory,E1
15,4,5,Auditory,E1
15,6,4,Auditory,E1
15,6,1,Auditory,E1
15,3,3,Auditory,E1
15,1,3,Auditory,E1
15,3,3,Auditory,E1
15,2,4,Auditory,E1
15,3,2,Auditory,E1
15,3,1,Auditory,E1
15,2,1,Auditory,E1
15,4,6,Auditory,E1
15,4,6,Auditory,E1
15,4,4,Auditory,E1
15,5,3,Auditory,E1
15,4,5,Auditory,E1
15,2,1,Auditory,E1
15,2,6,Auditory,E1
15,4,3,Auditory,E1
15,3,6,Auditory,E1
15,3,2,Auditory,E1
15,3,2,Auditory,E1
15,2,3,Auditory,E1
15,2,3,Auditory,E1
15,5,4,Auditory,E1
15,6,4,Auditory,E1
15,2,1,Auditory,E1
15,4,3,Auditory,E1
15,3,5,Auditory,E1
15,2,1,Auditory,E1
15,5,4,Auditory,E1
15,5,6,Auditory,E1
15,2,2,Auditory,E1
15,2,3,Auditory,E1
15,2,2,Auditory,E1
15,3,2,Auditory,E1
15,4,5,Auditory,E1
15,2,4,Auditory,E1
15,4,3,Auditory,E1
16,4,4,Auditory,E1
16,6,3,Auditory,E1
16,4,1,Auditory,E1
16,6,1,Auditory,E1
16,2,1,Auditory,E1
16,1,6,Auditory,E1
16,4,6,Auditory,E1
16,5,5,Auditory,E1
16,2,2,Auditory,E1
16,4,5,Auditory,E1
16,4,5,Auditory,E1
16,1,2,Auditory,E1
16,2,2,Auditory,E1
16,5,4,Auditory,E1
16,4,3,Auditory,E1
16,5,4,Auditory,E1
16,5,2,Auditory,E1
16,6,6,Auditory,E1
16,2,3,Auditory,E1
16,4,6,Auditory,E1
16,4,5,Auditory,E1
16,6,1,Auditory,E1
16,1,2,Auditory,E1
16,3,5,Auditory,E1
16,2,5,Auditory,E1
16,1,1,Auditory,E1
16,4,1,Auditory,E1
16,6,1,Auditory,E1
16,6,6,Auditory,E1
16,5,4,Auditory,E1
16,4,3,Auditory,E1
16,6,1,Auditory,E1
16,5,5,Auditory,E1
16,3,4,Auditory,E1
16,2,1,Auditory,E1
16,5,2,Auditory,E1
16,2,2,Auditory,E1
16,3,1,Auditory,E1
16,5,2,Auditory,E1
16,5,6,Auditory,E1
16,3,6,Auditory,E1
16,2,1,Auditory,E1
16,5,6,Auditory,E1
16,5,4,Auditory,E1
16,1,1,Auditory,E1
16,4,2,Auditory,E1
16,3,2,Auditory,E1
16,5,4,Auditory,E1
16,2,1,Auditory,E1
16,4,2,Auditory,E1
16,2,2,Auditory,E1
16,4,3,Auditory,E1
16,4,4,Auditory,E1
16,2,4,Auditory,E1
16,5,4,Auditory,E1
16,5,2,Auditory,E1
16,4,4,Auditory,E1
16,1,4,Auditory,E1
16,5,4,Auditory,E1
16,2,3,Auditory,E1
16,4,1,Auditory,E1
16,5,6,Auditory,E1
16,2,4,Auditory,E1
16,3,6,Auditory,E1
16,2,5,Auditory,E1
16,6,6,Auditory,E1
16,4,4,Auditory,E1
16,5,6,Auditory,E1
16,5,6,Auditory,E1
16,4,4,Auditory,E1
16,5,2,Auditory,E1
16,1,2,Auditory,E1
16,6,2,Auditory,E1
16,4,6,Auditory,E1
16,1,2,Auditory,E1
16,4,4,Auditory,E1
16,5,6,Auditory,E1
16,6,5,Auditory,E1
16,6,3,Auditory,E1
16,6,4,Auditory,E1
16,4,3,Auditory,E1
16,5,2,Auditory,E1
16,2,1,Auditory,E1
16,5,3,Auditory,E1
16,6,1,Auditory,E1
16,4,6,Auditory,E1
16,5,2,Auditory,E1
16,6,5,Auditory,E1
16,1,2,Auditory,E1
16,2,1,Auditory,E1
16,2,3,Auditory,E1
16,1,1,Auditory,E1
16,1,4,Auditory,E1
16,3,3,Auditory,E1
16,6,5,Auditory,E1
16,2,4,Auditory,E1
16,6,1,Auditory,E1
16,6,4,Auditory,E1
16,2,2,Auditory,E1
16,2,3,Auditory,E1
16,1,1,Auditory,E1
16,5,6,Auditory,E1
16,2,6,Auditory,E1
16,6,4,Auditory,E1
16,1,1,Auditory,E1
16,4,2,Auditory,E1
16,2,4,Auditory,E1
16,1,5,Auditory,E1
16,6,5,Auditory,E1
16,1,5,Auditory,E1
16,6,5,Auditory,E1
16,4,4,Auditory,E1
16,2,6,Auditory,E1
16,4,2,Auditory,E1
16,2,2,Auditory,E1
16,2,5,Auditory,E1
16,1,4,Auditory,E1
16,2,4,Auditory,E1
17,6,6,Auditory,E1
17,2,3,Auditory,E1
17,4,2,Auditory,E1
17,2,5,Auditory,E1
17,6,1,Auditory,E1
17,5,4,Auditory,E1
17,2,5,Auditory,E1
17,1,2,Auditory,E1
17,5,2,Auditory,E1
17,3,3,Auditory,E1
17,2,5,Auditory,E1
17,2,1,Auditory,E1
17,1,4,Auditory,E1
17,3,5,Auditory,E1
17,5,5,Auditory,E1
17,6,5,Auditory,E1
17,3,2,Auditory,E1
17,6,3,Auditory,E1
17,4,3,Auditory,E1
17,4,5,Auditory,E1
17,6,5,Auditory,E1
17,3,2,Auditory,E1
17,1,2,Auditory,E1
17,5,6,Auditory,E1
17,6,1,Auditory,E1
17,3,5,Auditory,E1
17,6,1,Auditory,E1
17,3,1,Auditory,E1
17,3,4,Auditory,E1
17,1,6,Auditory,E1
17,6,3,Auditory,E1
17,3,3,Auditory,E1
17,6,5,Auditory,E1
17,1,2,Auditory,E1
17,3,5,Auditory,E1
17,2,1,Auditory,E1
17,1,4,Auditory,E1
17,3,1,Auditory,E1
17,4,3,Auditory,E1
17,6,6,Auditory,E1
17,5,6,Auditory,E1
17,3,1,Auditory,E1
17,3,3,Auditory,E1
17,4,2,Auditory,E1
17,3,2,Auditory,E1
